{'cordi': [{0: 'JP-354', 1: 'BL-196', 2: 'SK-009', 3: 'SE-148'}, {0: 'JP-354', 1: 'BL-113', 2: 'SK-009', 3: 'SE-150'}, {0: 'JP-354', 1: 'BL-113', 2: 'SK-009', 3: 'SE-150'}]}
{'cordi': [{0: 'JK-316', 1: 'KN-489', 2: 'PT-546', 3: 'SE-007'}, {0: 'JK-316', 1: 'KN-257', 2: 'SK-261', 3: 'SE-007'}, {0: 'JK-316', 1: 'KN-257', 2: 'SK-261', 3: 'SE-007'}]}
{'cordi': [{0: 'CT-081', 1: 'SW-171', 2: 'OP-170', 3: 'SE-006'}, {0: 'CT-188', 1: 'KN-182', 2: 'SK-022', 3: 'SE-014'}, {0: 'CD-075', 1: 'KN-182', 2: 'SK-022', 3: 'SE-014'}]}
{'cordi': [{0: 'CT-076', 1: 'SH-221', 2: 'PT-208', 3: 'SE-217'}, {0: 'JK-239', 1: 'SH-221', 2: 'PT-208', 3: 'SE-266'}, {0: 'JK-512', 1: 'BL-116', 2: 'PT-539', 3: 'SE-149'}]}
{'cordi': [{0: 'JK-096', 1: 'KN-397', 2: 'OP-102', 3: 'SE-024'}, {0: 'JK-273', 1: 'SW-116', 2: 'PT-203', 3: 'SE-127'}, {0: 'JK-329', 1: 'KN-649', 2: 'PT-203', 3: 'SE-127'}]}
{'cordi': [{0: 'CD-083', 2: 'OP-147', 3: 'SE-154', 1: 'NONE-TOP'}, {0: 'JK-177', 2: 'OP-147', 3: 'SE-154', 1: 'NONE-TOP'}, {0: 'JK-177', 2: 'OP-127', 3: 'SE-154', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-261', 1: 'SW-127', 2: 'SK-137', 3: 'SE-146'}, {0: 'JK-261', 1: 'SW-127', 2: 'SK-137', 3: 'SE-038'}, {0: 'CT-535', 1: 'SW-127', 2: 'OP-127', 3: 'SE-038'}]}
{'cordi': [{0: 'CD-040', 1: 'KN-489', 2: 'PT-277', 3: 'SE-273'}, {0: 'CD-038', 1: 'KN-501', 2: 'PT-277', 3: 'SE-273'}, {0: 'CD-227', 1: 'BL-210', 2: 'SK-120', 3: 'SE-227'}]}
{'cordi': [{2: 'OP-193', 3: 'SE-302', 0: 'NONE-OUTER', 1: 'NONE-TOP'}, {2: 'OP-193', 3: 'SE-058', 0: 'NONE-OUTER', 1: 'NONE-TOP'}, {2: 'OP-193', 3: 'SE-119', 0: 'NONE-OUTER', 1: 'NONE-TOP'}]}
{'cordi': [{1: 'SH-004', 2: 'PT-010', 3: 'SE-302', 0: 'NONE-OUTER'}, {1: 'SH-004', 2: 'PT-010', 3: 'SE-299', 0: 'NONE-OUTER'}, {1: 'SH-042', 2: 'PT-010', 3: 'SE-061', 0: 'NONE-OUTER'}]}
{'cordi': [{1: 'SW-115', 2: 'PT-203', 3: 'SE-151', 0: 'CT-094'}, {1: 'SW-115', 2: 'PT-203', 3: 'SE-007', 0: 'CT-094'}, {1: 'SW-115', 2: 'PT-203', 3: 'SE-007', 0: 'CT-094'}]}
{'cordi': [{0: 'CT-001', 1: 'BL-130', 2: 'SK-260', 3: 'SE-217'}, {0: 'CT-001', 1: 'BL-130', 2: 'SK-154', 3: 'SE-094'}, {0: 'CT-001', 1: 'BL-130', 2: 'SK-142', 3: 'SE-094'}]}
{'cordi': [{0: 'CD-040', 1: 'SW-052', 2: 'SK-265', 3: 'SE-016'}, {0: 'CD-040', 1: 'SW-052', 2: 'SK-175', 3: 'SE-016'}, {0: 'CD-084', 1: 'SW-084', 2: 'SK-175', 3: 'SE-016'}]}
{'cordi': [{0: 'JK-374', 1: 'BL-121', 2: 'SK-261', 3: 'SE-015'}, {0: 'CD-081', 1: 'BL-121', 2: 'SK-261', 3: 'SE-015'}, {0: 'CD-081', 1: 'BL-121', 2: 'SK-261', 3: 'SE-015'}]}
{'cordi': [{0: 'JK-099', 1: 'BL-148', 2: 'SK-207', 3: 'SE-175'}, {0: 'JK-099', 1: 'BL-148', 2: 'SK-207', 3: 'SE-093'}, {0: 'JK-099', 1: 'BL-148', 2: 'SK-207', 3: 'SE-093'}]}
{'cordi': [{0: 'CT-300', 1: 'KN-009', 2: 'PT-538', 3: 'SE-311'}, {0: 'CT-300', 1: 'KN-009', 2: 'PT-552', 3: 'SE-311'}, {0: 'JP-368', 1: 'KN-009', 2: 'PT-488', 3: 'SE-311'}]}
{'cordi': [{0: 'JK-250', 1: 'SH-001', 2: 'PT-546', 3: 'SE-086'}, {0: 'JK-001', 1: 'SH-001', 2: 'PT-546', 3: 'SE-086'}, {0: 'JK-004', 1: 'KN-207', 2: 'PT-018', 3: 'SE-086'}]}
{'cordi': [{0: 'CT-417', 1: 'BL-282', 2: 'SK-257', 3: 'SE-156'}, {0: 'JK-508', 1: 'BL-103', 2: 'SK-257', 3: 'SE-156'}, {0: 'JK-508', 1: 'SW-189', 2: 'SK-297', 3: 'SE-156'}]}
{'cordi': [{0: 'JK-320', 1: 'BL-011', 2: 'SK-253', 3: 'SE-147'}, {0: 'JK-320', 1: 'BL-323', 2: 'SK-253', 3: 'SE-147'}, {0: 'JK-320', 1: 'BL-323', 2: 'SK-253', 3: 'SE-147'}]}
{'cordi': [{0: 'JK-272', 1: 'SH-073', 2: 'PT-265', 3: 'SE-282'}, {0: 'JK-261', 1: 'BL-286', 2: 'PT-265', 3: 'SE-282'}, {0: 'CT-535', 1: 'BL-286', 2: 'PT-265', 3: 'SE-282'}]}
{'cordi': [{1: 'SH-221', 2: 'SK-044', 3: 'SE-141', 0: 'CT-414'}, {1: 'SW-263', 2: 'SK-044', 3: 'SE-141', 0: 'CT-164'}, {1: 'SW-263', 2: 'SK-040', 3: 'SE-053', 0: 'JK-290'}]}
{'cordi': [{1: 'KN-168', 2: 'SK-261', 3: 'SE-111', 0: 'JK-260'}, {1: 'KN-168', 2: 'SK-261', 3: 'SE-111', 0: 'JK-260'}, {1: 'KN-168', 2: 'SK-261', 3: 'SE-111', 0: 'JK-260'}]}
{'cordi': [{0: 'CT-287', 1: 'SH-001', 2: 'PT-265', 3: 'SE-021'}, {0: 'CT-287', 1: 'SH-220', 2: 'PT-265', 3: 'SE-149'}, {0: 'CT-287', 1: 'SH-220', 2: 'PT-265', 3: 'SE-149'}]}
{'cordi': [{2: 'OP-134', 3: 'SE-082', 0: 'NONE-OUTER', 1: 'NONE-TOP'}, {2: 'OP-134', 3: 'SE-082', 0: 'NONE-OUTER', 1: 'NONE-TOP'}, {2: 'OP-134', 3: 'SE-082', 0: 'NONE-OUTER', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-378', 2: 'OP-190', 3: 'SE-118', 1: 'NONE-TOP'}, {0: 'CT-108', 2: 'OP-190', 3: 'SE-118', 1: 'NONE-TOP'}, {0: 'CT-199', 2: 'OP-189', 3: 'SE-118', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-121', 1: 'BL-142', 2: 'PT-268', 3: 'SE-184'}, {0: 'JK-187', 1: 'BL-142', 2: 'PT-268', 3: 'SE-184'}, {0: 'VT-122', 1: 'BL-142', 2: 'PT-268', 3: 'SE-184'}]}
{'cordi': [{0: 'JK-272', 1: 'SH-073', 2: 'SK-254', 3: 'SE-006'}, {0: 'JK-272', 1: 'BL-161', 2: 'SK-276', 3: 'SE-006'}, {0: 'JK-272', 1: 'SW-116', 2: 'SK-204', 3: 'SE-020'}]}
{'cordi': [{0: 'CT-249', 2: 'OP-178', 3: 'SE-148', 1: 'NONE-TOP'}, {0: 'CT-250', 2: 'OP-178', 3: 'SE-148', 1: 'NONE-TOP'}, {0: 'CT-296', 2: 'OP-178', 3: 'SE-148', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-129', 1: 'BL-116', 2: 'OP-169', 3: 'SE-086'}, {0: 'CT-129', 1: 'BL-094', 2: 'OP-169', 3: 'SE-086'}, {0: 'CT-129', 1: 'SH-051', 2: 'SK-265', 3: 'SE-086'}]}
{'cordi': [{0: 'CT-230', 1: 'BL-104', 2: 'SK-133', 3: 'SE-013'}, {0: 'CT-002', 1: 'BL-104', 2: 'SK-133', 3: 'SE-013'}, {0: 'JK-396', 1: 'BL-104', 2: 'SK-133', 3: 'SE-023'}]}
{'cordi': [{0: 'JK-011', 1: 'BL-161', 2: 'PT-203', 3: 'SE-021'}, {0: 'JK-243', 1: 'BL-161', 2: 'PT-203', 3: 'SE-021'}, {0: 'JK-090', 1: 'SW-113', 2: 'PT-203', 3: 'SE-021'}]}
{'cordi': [{0: 'CT-225', 1: 'SW-117', 2: 'PT-208', 3: 'SE-257'}, {0: 'CT-225', 1: 'SW-117', 2: 'PT-208', 3: 'SE-260'}, {0: 'CT-200', 1: 'SW-117', 2: 'PT-208', 3: 'SE-006'}]}
{'cordi': [{0: 'JK-428', 1: 'BL-146', 2: 'SK-222', 3: 'SE-080'}, {0: 'JK-160', 1: 'BL-146', 2: 'SK-222', 3: 'SE-080'}, {0: 'CD-080', 1: 'BL-146', 2: 'SK-218', 3: 'SE-080'}]}
{'cordi': [{0: 'JK-396', 1: 'SW-093', 2: 'SK-154', 3: 'SE-080'}, {0: 'JK-408', 1: 'SW-093', 2: 'SK-154', 3: 'SE-080'}, {0: 'JK-097', 1: 'SW-093', 2: 'SK-154', 3: 'SE-080'}]}
{'cordi': [{0: 'JK-412', 1: 'KN-395', 2: 'PT-060', 3: 'SE-253'}, {0: 'JK-412', 1: 'KN-009', 2: 'PT-060', 3: 'SE-253'}, {0: 'JP-351', 1: 'SW-160', 2: 'PT-060', 3: 'SE-020'}]}
{'cordi': [{0: 'CT-178', 2: 'OP-192', 3: 'SE-152', 1: 'NONE-TOP'}, {0: 'JK-021', 2: 'OP-192', 3: 'SE-152', 1: 'NONE-TOP'}, {0: 'JK-091', 2: 'OP-188', 3: 'SE-152', 1: 'NONE-TOP'}]}
{'cordi': [{1: 'SH-066', 2: 'PT-010', 3: 'SE-255', 0: 'NONE-OUTER'}, {1: 'SH-005', 2: 'PT-010', 3: 'SE-255', 0: 'NONE-OUTER'}, {1: 'BL-074', 2: 'PT-267', 3: 'SE-255', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JK-031', 1: 'SH-055', 2: 'PT-277', 3: 'SE-021'}, {0: 'JK-031', 1: 'BL-133', 2: 'SK-108', 3: 'SE-021'}, {0: 'JK-079', 1: 'BL-133', 2: 'SK-108', 3: 'SE-041'}]}
{'cordi': [{0: 'CD-087', 1: 'BL-094', 2: 'SK-154', 3: 'SE-080'}, {0: 'CD-084', 1: 'BL-094', 2: 'SK-154', 3: 'SE-080'}, {0: 'CT-001', 1: 'BL-082', 2: 'SK-154', 3: 'SE-080'}]}
{'cordi': [{1: 'BL-011', 2: 'SK-159', 3: 'SE-223', 0: 'NONE-OUTER'}, {1: 'BL-011', 2: 'SK-133', 3: 'SE-223', 0: 'NONE-OUTER'}, {1: 'SW-191', 2: 'SK-007', 3: 'SE-014', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JK-011', 1: 'BL-119', 2: 'PT-018', 3: 'SE-256'}, {0: 'JK-011', 1: 'BL-119', 2: 'PT-018', 3: 'SE-011'}, {0: 'JK-179', 1: 'BL-119', 2: 'PT-018', 3: 'SE-011'}]}
{'cordi': [{0: 'CT-240', 2: 'OP-057', 3: 'SE-231', 1: 'NONE-TOP'}, {0: 'CT-162', 2: 'OP-057', 3: 'SE-231', 1: 'NONE-TOP'}, {0: 'CT-199', 2: 'OP-057', 3: 'SE-097', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-066', 2: 'OP-075', 3: 'SE-020', 1: 'NONE-TOP'}, {0: 'CT-089', 2: 'OP-075', 3: 'SE-020', 1: 'NONE-TOP'}, {0: 'CT-089', 2: 'SK-297', 3: 'SE-020', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-097', 1: 'SW-263', 2: 'SK-157', 3: 'SE-006'}, {0: 'JK-095', 1: 'SW-256', 2: 'SK-157', 3: 'SE-006'}, {0: 'JK-095', 1: 'SW-256', 2: 'SK-157', 3: 'SE-150'}]}
{'cordi': [{0: 'CD-232', 1: 'BL-001', 2: 'SK-218', 3: 'SE-223'}, {0: 'JK-144', 1: 'BL-001', 2: 'SK-218', 3: 'SE-223'}, {0: 'CT-094', 1: 'SW-162', 2: 'PT-416', 3: 'SE-225'}]}
{'cordi': [{0: 'JK-103', 1: 'SH-150', 2: 'PT-265', 3: 'SE-218'}, {0: 'JK-066', 1: 'SH-183', 2: 'PT-265', 3: 'SE-218'}, {0: 'JK-066', 1: 'SH-183', 2: 'PT-265', 3: 'SE-218'}]}
{'cordi': [{0: 'CT-031', 2: 'OP-170', 3: 'SE-256', 1: 'NONE-TOP'}, {0: 'CT-031', 2: 'OP-197', 3: 'SE-097', 1: 'NONE-TOP'}, {0: 'CT-031', 2: 'OP-197', 3: 'SE-097', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-031', 1: 'SH-073', 2: 'PT-265', 3: 'SE-050'}, {0: 'JK-031', 1: 'SH-073', 2: 'PT-266', 3: 'SE-050'}, {0: 'JK-031', 1: 'SH-186', 2: 'PT-060', 3: 'SE-050'}]}
{'cordi': [{0: 'JK-096', 1: 'SH-062', 2: 'SK-248', 3: 'SE-086'}, {0: 'JK-394', 1: 'SH-062', 2: 'SK-248', 3: 'SE-086'}, {0: 'CD-047', 1: 'SH-062', 2: 'SK-248', 3: 'SE-086'}]}
{'cordi': [{0: 'CT-031', 1: 'SW-117', 2: 'SK-367', 3: 'SE-046'}, {0: 'CT-031', 1: 'SW-115', 2: 'SK-367', 3: 'SE-046'}, {0: 'CT-031', 1: 'SH-029', 2: 'SK-367', 3: 'SE-046'}]}
{'cordi': [{0: 'CT-214', 1: 'BL-113', 2: 'SK-280', 3: 'SE-143'}, {0: 'CT-214', 1: 'BL-113', 2: 'SK-252', 3: 'SE-143'}, {0: 'CT-214', 1: 'BL-113', 2: 'SK-349', 3: 'SE-143'}]}
{'cordi': [{0: 'CT-229', 1: 'BL-218', 2: 'SK-248', 3: 'SE-144'}, {0: 'CT-229', 1: 'BL-218', 2: 'SK-041', 3: 'SE-007'}, {0: 'CT-229', 1: 'BL-218', 2: 'PT-208', 3: 'SE-232'}]}
{'cordi': [{0: 'CT-094', 1: 'SH-066', 2: 'PT-266', 3: 'SE-217'}, {0: 'CT-007', 1: 'SH-066', 2: 'PT-266', 3: 'SE-142'}, {0: 'CT-007', 1: 'SH-090', 2: 'PT-266', 3: 'SE-142'}]}
{'cordi': [{0: 'CT-017', 1: 'BL-197', 2: 'SK-265', 3: 'SE-086'}, {0: 'CT-017', 1: 'BL-072', 2: 'SK-265', 3: 'SE-086'}, {0: 'CT-017', 1: 'SH-075', 2: 'SK-041', 3: 'SE-086'}]}
{'cordi': [{0: 'CT-249', 2: 'OP-103', 3: 'SE-036', 1: 'NONE-TOP'}, {0: 'CT-249', 2: 'OP-100', 3: 'SE-046', 1: 'NONE-TOP'}, {0: 'CT-249', 2: 'PT-280', 3: 'SE-046', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JP-351', 1: 'BL-069', 2: 'SK-007', 3: 'SE-115'}, {0: 'JP-351', 1: 'BL-069', 2: 'SK-003', 3: 'SE-115'}, {0: 'JP-351', 1: 'SW-006', 2: 'PT-279', 3: 'SE-115'}]}
{'cordi': [{0: 'CD-232', 1: 'SW-091', 2: 'SK-262', 3: 'SE-016'}, {0: 'CD-232', 1: 'SW-091', 2: 'SK-262', 3: 'SE-086'}, {0: 'JK-110', 1: 'SW-091', 2: 'SK-262', 3: 'SE-086'}]}
{'cordi': [{0: 'JK-390', 1: 'SH-055', 2: 'PT-211', 3: 'SE-011'}, {0: 'JK-390', 1: 'SH-001', 2: 'PT-211', 3: 'SE-011'}, {0: 'JK-246', 1: 'SW-117', 2: 'PT-211', 3: 'SE-011'}]}
{'cordi': [{0: 'CT-185', 1: 'SW-188', 2: 'SK-193', 3: 'SE-036'}, {0: 'CT-185', 1: 'KN-397', 2: 'SK-193', 3: 'SE-036'}, {0: 'CT-185', 1: 'BL-103', 2: 'SK-084', 3: 'SE-036'}]}
{'cordi': [{0: 'CT-230', 2: 'OP-102', 3: 'SE-115', 1: 'NONE-TOP'}, {0: 'CT-189', 2: 'OP-102', 3: 'SE-028', 1: 'NONE-TOP'}, {0: 'CT-189', 2: 'SK-100', 3: 'SE-028', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-031', 1: 'SH-073', 2: 'PT-211', 3: 'SE-149'}, {0: 'CT-031', 1: 'SH-073', 2: 'SK-084', 3: 'SE-036'}, {0: 'CT-031', 1: 'SH-073', 2: 'SK-092', 3: 'SE-036'}]}
{'cordi': [{0: 'JK-378', 1: 'BL-011', 2: 'SK-003', 3: 'SE-228'}, {0: 'JK-265', 1: 'BL-011', 2: 'SK-003', 3: 'SE-228'}, {0: 'CD-087', 1: 'BL-011', 2: 'SK-003', 3: 'SE-211'}]}
{'cordi': [{0: 'JK-156', 1: 'SW-127', 2: 'PT-268', 3: 'SE-021'}, {0: 'JK-036', 1: 'SW-127', 2: 'SK-204', 3: 'SE-006'}, {0: 'JK-036', 1: 'SW-127', 2: 'SK-204', 3: 'SE-150'}]}
{'cordi': [{0: 'CT-013', 2: 'OP-134', 3: 'SE-187', 1: 'NONE-TOP'}, {0: 'CT-013', 2: 'OP-103', 3: 'SE-034', 1: 'NONE-TOP'}, {0: 'CT-013', 2: 'SK-413', 3: 'SE-034', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-226', 1: 'SW-123', 2: 'SK-084', 3: 'SE-144'}, {0: 'CD-080', 1: 'SW-123', 2: 'SK-351', 3: 'SE-144'}, {0: 'CD-080', 1: 'SW-123', 2: 'SK-351', 3: 'SE-144'}]}
{'cordi': [{0: 'JK-031', 1: 'BL-130', 2: 'SK-085', 3: 'SE-006'}, {0: 'JK-031', 1: 'BL-130', 2: 'SK-248', 3: 'SE-006'}, {0: 'JK-031', 1: 'BL-130', 2: 'SK-250', 3: 'SE-232'}]}
{'cordi': [{0: 'CT-228', 2: 'OP-193', 3: 'SE-233', 1: 'NONE-TOP'}, {0: 'CT-247', 2: 'OP-193', 3: 'SE-149', 1: 'NONE-TOP'}, {0: 'CT-243', 2: 'OP-193', 3: 'SE-149', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-127', 1: 'SH-055', 2: 'PT-118', 3: 'SE-149'}, {0: 'JK-127', 1: 'BL-119', 2: 'PT-118', 3: 'SE-050'}, {0: 'JK-127', 1: 'BL-323', 2: 'PT-266', 3: 'SE-050'}]}
{'cordi': [{0: 'JK-260', 1: 'BL-127', 2: 'SK-204', 3: 'SE-086'}, {0: 'JK-260', 1: 'KN-182', 2: 'SK-264', 3: 'SE-086'}, {0: 'JK-260', 1: 'KN-182', 2: 'SK-272', 3: 'SE-086'}]}
{'cordi': [{0: 'JK-103', 1: 'SH-183', 2: 'PT-268', 3: 'SE-257'}, {0: 'JK-103', 1: 'SH-183', 2: 'PT-277', 3: 'SE-146'}, {0: 'JK-103', 1: 'SH-183', 2: 'PT-277', 3: 'SE-146'}]}
{'cordi': [{0: 'CT-030', 2: 'OP-192', 3: 'SE-036', 1: 'NONE-TOP'}, {0: 'CT-030', 2: 'OP-178', 3: 'SE-036', 1: 'NONE-TOP'}, {0: 'CT-195', 2: 'OP-104', 3: 'SE-036', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CD-129', 1: 'BL-094', 2: 'SK-200', 3: 'SE-246'}, {0: 'JK-132', 1: 'BL-094', 2: 'SK-200', 3: 'SE-246'}, {0: 'CD-081', 1: 'BL-094', 2: 'SK-200', 3: 'SE-011'}]}
{'cordi': [{0: 'JK-076', 1: 'BL-238', 2: 'SK-085', 3: 'SE-149'}, {0: 'JK-076', 1: 'BL-238', 2: 'SK-346', 3: 'SE-149'}, {0: 'JK-076', 1: 'BL-133', 2: 'SK-280', 3: 'SE-228'}]}
{'cordi': [{0: 'JK-242', 1: 'SW-099', 2: 'PT-279', 3: 'SE-152'}, {0: 'JK-242', 1: 'SW-099', 2: 'PT-279', 3: 'SE-007'}, {0: 'JK-103', 1: 'SW-099', 2: 'PT-279', 3: 'SE-226'}]}
{'cordi': [{0: 'CT-300', 1: 'SH-150', 2: 'PT-211', 3: 'SE-232'}, {0: 'CT-300', 1: 'SW-127', 2: 'PT-211', 3: 'SE-021'}, {0: 'JP-368', 1: 'SW-127', 2: 'PT-211', 3: 'SE-041'}]}
{'cordi': [{0: 'CT-301', 2: 'OP-188', 3: 'SE-013', 1: 'NONE-TOP'}, {0: 'CT-230', 2: 'OP-188', 3: 'SE-013', 1: 'NONE-TOP'}, {0: 'JK-099', 2: 'OP-170', 3: 'SE-013', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-231', 2: 'OP-177', 3: 'SE-232', 1: 'NONE-TOP'}, {0: 'CT-261', 2: 'OP-177', 3: 'SE-232', 1: 'NONE-TOP'}, {0: 'CT-291', 2: 'OP-177', 3: 'SE-006', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-414', 1: 'SW-113', 2: 'PT-208', 3: 'SE-225'}, {0: 'CT-229', 1: 'SW-113', 2: 'PT-208', 3: 'SE-225'}, {0: 'CT-193', 1: 'SW-113', 2: 'PT-208', 3: 'SE-115'}]}
{'cordi': [{0: 'CT-307', 1: 'SW-058', 2: 'SK-159', 3: 'SE-046'}, {0: 'CT-307', 1: 'SW-064', 2: 'SK-159', 3: 'SE-046'}, {0: 'CT-307', 1: 'SW-062', 2: 'SK-022', 3: 'SE-046'}]}
{'cordi': [{0: 'JK-011', 1: 'SW-239', 2: 'PT-203', 3: 'SE-254'}, {0: 'JK-011', 1: 'SW-239', 2: 'PT-203', 3: 'SE-225'}, {0: 'JK-011', 1: 'SW-239', 2: 'SK-346', 3: 'SE-097'}]}
{'cordi': [{0: 'JK-330', 1: 'SW-116', 2: 'SK-009', 3: 'SE-011'}, {0: 'JK-243', 1: 'SW-116', 2: 'SK-009', 3: 'SE-011'}, {0: 'JK-153', 1: 'SW-116', 2: 'SK-009', 3: 'SE-011'}]}
{'cordi': [{0: 'CT-301', 1: 'BL-164', 2: 'SK-157', 3: 'SE-036'}, {0: 'CT-301', 1: 'BL-164', 2: 'SK-207', 3: 'SE-036'}, {0: 'CT-301', 1: 'BL-164', 2: 'SK-345', 3: 'SE-036'}]}
{'cordi': [{0: 'CT-300', 1: 'SH-073', 2: 'OP-082', 3: 'SE-020'}, {0: 'CT-238', 1: 'SH-073', 2: 'OP-082', 3: 'SE-020'}, {0: 'CT-170', 1: 'SH-073', 2: 'OP-082', 3: 'SE-020'}]}
{'cordi': [{0: 'CT-247', 1: 'BL-116', 2: 'SK-206', 3: 'SE-012'}, {0: 'CT-247', 1: 'BL-116', 2: 'SK-003', 3: 'SE-012'}, {0: 'CT-247', 1: 'BL-116', 2: 'SK-159', 3: 'SE-012'}]}
{'cordi': [{0: 'JK-420', 1: 'SW-136', 2: 'PT-203', 3: 'SE-011'}, {0: 'JK-262', 1: 'SW-136', 2: 'PT-203', 3: 'SE-011'}, {0: 'CT-195', 1: 'SW-136', 2: 'PT-203', 3: 'SE-011'}]}
{'cordi': [{0: 'CT-189', 1: 'BL-116', 2: 'PT-279', 3: 'SE-036'}, {0: 'CT-189', 1: 'SW-006', 2: 'PT-279', 3: 'SE-036'}, {0: 'CT-189', 1: 'KN-009', 2: 'PT-279', 3: 'SE-036'}]}
{'cordi': [{0: 'CT-225', 1: 'KN-182', 2: 'SK-222', 3: 'SE-086'}, {0: 'CT-231', 1: 'KN-182', 2: 'SK-222', 3: 'SE-086'}, {0: 'JK-210', 1: 'KN-182', 2: 'SK-222', 3: 'SE-086'}]}
{'cordi': [{0: 'JP-016', 1: 'KN-009', 2: 'PT-002', 3: 'SE-194'}, {0: 'JP-016', 1: 'SW-188', 2: 'PT-002', 3: 'SE-194'}, {0: 'JP-016', 1: 'KN-123', 2: 'PT-002', 3: 'SE-194'}]}
{'cordi': [{0: 'CT-195', 2: 'OP-021', 3: 'SE-097', 1: 'NONE-TOP'}, {0: 'CT-195', 2: 'OP-161', 3: 'SE-097', 1: 'NONE-TOP'}, {0: 'CT-195', 2: 'OP-104', 3: 'SE-088', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-199', 2: 'OP-111', 3: 'SE-247', 1: 'NONE-TOP'}, {0: 'JK-199', 2: 'OP-028', 3: 'SE-095', 1: 'NONE-TOP'}, {0: 'JK-199', 2: 'OP-028', 3: 'SE-095', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-195', 2: 'OP-156', 3: 'SE-148', 1: 'NONE-TOP'}, {0: 'CT-195', 2: 'OP-178', 3: 'SE-148', 1: 'NONE-TOP'}, {0: 'CT-195', 2: 'OP-178', 3: 'SE-148', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-021', 1: 'SH-062', 2: 'PT-010', 3: 'SE-012'}, {0: 'JK-021', 1: 'BL-107', 2: 'PT-010', 3: 'SE-012'}, {0: 'JK-021', 1: 'BL-323', 2: 'SK-272', 3: 'SE-012'}]}
{'cordi': [{0: 'CD-105', 2: 'OP-179', 3: 'SE-081', 1: 'NONE-TOP'}, {0: 'CD-105', 2: 'OP-119', 3: 'SE-081', 1: 'NONE-TOP'}, {0: 'CD-105', 2: 'OP-119', 3: 'SE-081', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-195', 1: 'KN-207', 2: 'SK-175', 3: 'SE-175'}, {0: 'JK-195', 1: 'BL-005', 2: 'SK-175', 3: 'SE-175'}, {0: 'JK-195', 1: 'BL-005', 2: 'SK-175', 3: 'SE-175'}]}
{'cordi': [{1: 'BL-148', 2: 'SK-114', 3: 'SE-086', 0: 'NONE-OUTER'}, {1: 'BL-132', 2: 'SK-114', 3: 'SE-085', 0: 'NONE-OUTER'}, {1: 'BL-132', 2: 'SK-114', 3: 'SE-273', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JK-002', 1: 'BL-197', 2: 'PT-265', 3: 'SE-090'}, {0: 'JK-002', 1: 'BL-129', 2: 'PT-265', 3: 'SE-090'}, {0: 'JK-002', 1: 'SH-167', 2: 'PT-265', 3: 'SE-090'}]}
{'cordi': [{0: 'CT-210', 1: 'BL-218', 2: 'OP-169', 3: 'SE-046'}, {0: 'CT-069', 1: 'BL-218', 2: 'OP-174', 3: 'SE-046'}, {0: 'CT-069', 1: 'BL-218', 2: 'PT-694', 3: 'SE-046'}]}
{'cordi': [{0: 'CT-038', 1: 'SH-150', 2: 'SK-007', 3: 'SE-256'}, {0: 'CT-017', 1: 'SH-150', 2: 'SK-007', 3: 'SE-256'}, {0: 'CT-017', 1: 'SH-150', 2: 'SK-007', 3: 'SE-256'}]}
{'cordi': [{0: 'CT-188', 1: 'BL-119', 2: 'SK-009', 3: 'SE-017'}, {0: 'CT-188', 1: 'BL-064', 2: 'SK-060', 3: 'SE-017'}, {0: 'CD-075', 1: 'BL-064', 2: 'SK-060', 3: 'SE-117'}]}
{'cordi': [{0: 'CT-214', 1: 'BL-133', 2: 'SK-254', 3: 'SE-217'}, {0: 'CT-030', 1: 'BL-133', 2: 'SK-254', 3: 'SE-217'}, {0: 'JP-359', 1: 'BL-133', 2: 'SK-204', 3: 'SE-217'}]}
{'cordi': [{0: 'CT-002', 2: 'OP-110', 3: 'SE-080', 1: 'NONE-TOP'}, {0: 'CT-002', 2: 'OP-110', 3: 'SE-092', 1: 'NONE-TOP'}, {0: 'CT-002', 2: 'OP-110', 3: 'SE-092', 1: 'NONE-TOP'}]}
